Wvlgth Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Zonal_ground_reflectance
.1352E+04 .1521E-02 .1484E-02 .1075E-04 .5201E+00
.1353E+04 .9616E-04 .9402E-04 .5217E-06 .5196E+00
.1354E+04 .2897E-03 .2829E-03 .1842E-05 .5191E+00
.1355E+04 .3599E-05 .3527E-05 .1359E-07 .5186E+00
.1356E+04 .4780E-04 .4675E-04 .2526E-06 .5182E+00
.1357E+04 .7234E-04 .7075E-04 .3850E-06 .5175E+00
.1358E+04 .4189E-05 .4106E-05 .1609E-07 .5165E+00
.1359E+04 .7275E-06 .7142E-06 .1864E-08 .5156E+00
.1360E+04 .2149E-05 .2108E-05 .7146E-08 .5152E+00
.1361E+04 .4790E-08 .4711E-08 .6149E-11 .5147E+00
.1362E+04 .1784E-10 .1756E-10 .1343E-13 .5139E+00
.1363E+04 .3167E-05 .3108E-05 .9432E-08 .5131E+00
.1364E+04 .1351E-05 .1326E-05 .3868E-08 .5122E+00
.1365E+04 .9050E-11 .8912E-11 .2740E-14 .5121E+00
.1366E+04 .1270E-04 .1246E-04 .4203E-07 .5122E+00
.1367E+04 .4974E-05 .4878E-05 .1736E-07 .5119E+00
.1368E+04 .1459E-12 .1437E-12 .6501E-17 .5113E+00
.1369E+04 .5158E-06 .5064E-06 .1425E-08 .5109E+00
.1370E+04 .2911E-06 .2859E-06 .6735E-09 .5100E+00
.1371E+04 .1968E-07 .1935E-07 .3580E-10 .5091E+00
.1372E+04 .2741E-05 .2689E-05 .9468E-08 .5082E+00
.1373E+04 .4430E-04 .4340E-04 .2011E-06 .5074E+00
.1374E+04 .1774E-03 .1736E-03 .9635E-06 .5065E+00
.1375E+04 .3223E-03 .3154E-03 .1754E-05 .5060E+00
.1376E+04 .2586E-03 .2529E-03 .1603E-05 .5055E+00
.1377E+04 .1227E-03 .1200E-03 .7273E-06 .5047E+00
.1378E+04 .1116E-02 .1090E-02 .7290E-05 .5034E+00
.1379E+04 .5199E-04 .5087E-04 .3037E-06 .5021E+00
.1380E+04 .8174E-04 .8003E-04 .4312E-06 .5014E+00
.1381E+04 .2360E-05 .2313E-05 .1100E-07 .5008E+00
.1382E+04 .2567E-05 .2520E-05 .8328E-08 .5001E+00
.1383E+04 .4405E-07 .4328E-07 .1201E-09 .4992E+00
.1384E+04 .6145E-06 .6040E-06 .1548E-08 .4984E+00
.1385E+04 .2094E-05 .2055E-05 .8115E-08 .4972E+00
.1386E+04 .2507E-05 .2463E-05 .7201E-08 .4957E+00
.1387E+04 .1998E-03 .1958E-03 .9670E-06 .4943E+00
.1388E+04 .4040E-05 .3961E-05 .1883E-07 .4925E+00
.1389E+04 .5782E-03 .5662E-03 .3383E-05 .4908E+00
.1390E+04 .4974E-03 .4871E-03 .2905E-05 .4901E+00
.1391E+04 .3440E-03 .3370E-03 .1919E-05 .4901E+00
.1392E+04 .2375E-04 .2327E-04 .1224E-06 .4899E+00
.1393E+04 .1159E-03 .1135E-03 .6608E-06 .4881E+00
.1394E+04 .7562E-04 .7421E-04 .3266E-06 .4863E+00
.1395E+04 .6707E-06 .6590E-06 .2288E-08 .4849E+00
.1396E+04 .6296E-08 .6204E-08 .8708E-11 .4839E+00
.1397E+04 .4906E-04 .4810E-04 .2584E-06 .4831E+00
.1398E+04 .1269E-02 .1243E-02 .7937E-05 .4822E+00
.1399E+04 .8043E-03 .7876E-03 .5010E-05 .4812E+00
.1400E+04 .3249E-08 .3204E-08 .3353E-11 .4801E+00
.1401E+04 .1061E-07 .1045E-07 .1606E-10 .4793E+00
.1402E+04 .1843E-02 .1801E-02 .1442E-04 .4786E+00
.1403E+04 .2399E-02 .2346E-02 .1805E-04 .4769E+00
.1404E+04 .7431E-03 .7270E-03 .5422E-05 .4751E+00
.1405E+04 .3666E-06 .3608E-06 .1064E-08 .4734E+00
.1406E+04 .2051E-02 .2008E-02 .1406E-04 .4726E+00
.1407E+04 .1755E-03 .1718E-03 .1227E-05 .4716E+00
.1408E+04 .1661E-02 .1627E-02 .1146E-04 .4704E+00
.1409E+04 .6222E-03 .6100E-03 .3734E-05 .4691E+00
.1410E+04 .4677E-03 .4583E-03 .3019E-05 .4678E+00
.1411E+04 .2095E-02 .2050E-02 .1568E-04 .4674E+00
.1412E+04 .2686E-02 .2626E-02 .2138E-04 .4670E+00
.1413E+04 .2368E-01 .2310E-01 .2367E-03 .4660E+00
.1414E+04 .3645E-03 .3572E-03 .2371E-05 .4645E+00
.1415E+04 .1845E-03 .1810E-03 .1121E-05 .4631E+00
.1416E+04 .3591E-01 .3498E-01 .4009E-03 .4624E+00
.1417E+04 .1184E-01 .1156E-01 .1139E-03 .4614E+00
.1418E+04 .1358E-01 .1326E-01 .1294E-03 .4605E+00
.1419E+04 .2155E-02 .2106E-02 .1931E-04 .4596E+00
.1420E+04 .8348E-02 .8154E-02 .7798E-04 .4587E+00
.1421E+04 .9072E-02 .8862E-02 .8438E-04 .4578E+00
.1422E+04 .4659E-01 .4540E-01 .5248E-03 .4569E+00
.1423E+04 .9285E-02 .9060E-02 .9608E-04 .4559E+00
.1424E+04 .1717E-01 .1675E-01 .1833E-03 .4550E+00
.1425E+04 .2561E-01 .2499E-01 .2707E-03 .4541E+00
.1426E+04 .2818E-01 .2748E-01 .3121E-03 .4536E+00
.1427E+04 .4980E-01 .4850E-01 .5951E-03 .4532E+00
.1428E+04 .4541E-02 .4442E-02 .3840E-04 .4523E+00
.1429E+04 .3813E-01 .3717E-01 .4342E-03 .4510E+00
.1430E+04 .6272E-01 .6107E-01 .7657E-03 .4496E+00
.1431E+04 .5088E-01 .4958E-01 .5948E-03 .4490E+00
.1432E+04 .2531E-02 .2479E-02 .1974E-04 .4484E+00
.1433E+04 .3582E-01 .3492E-01 .4065E-03 .4479E+00
.1434E+04 .2127E-01 .2074E-01 .2361E-03 .4470E+00
.1435E+04 .2161E-01 .2111E-01 .2178E-03 .4461E+00
.1436E+04 .3874E-01 .3779E-01 .4249E-03 .4459E+00
.1437E+04 .3010E-01 .2937E-01 .3280E-03 .4459E+00
.1438E+04 .1341E-01 .1310E-01 .1345E-03 .4457E+00
.1439E+04 .5078E-01 .4952E-01 .5719E-03 .4453E+00
.1440E+04 .3976E-01 .3878E-01 .4454E-03 .4448E+00
.1441E+04 .3231E-01 .3154E-01 .3443E-03 .4443E+00
.1442E+04 .3656E-01 .3568E-01 .3948E-03 .4439E+00
.1443E+04 .4560E-01 .4447E-01 .5235E-03 .4434E+00
.1444E+04 .6206E-01 .6048E-01 .7329E-03 .4430E+00
.1445E+04 .5057E-01 .4932E-01 .5693E-03 .4425E+00
.1446E+04 .2313E-01 .2258E-01 .2465E-03 .4423E+00
.1447E+04 .3671E-01 .3583E-01 .3990E-03 .4424E+00
.1448E+04 .1169E+00 .1138E+00 .1505E-02 .4424E+00
.1449E+04 .1030E+00 .1003E+00 .1292E-02 .4419E+00
.1450E+04 .2747E-01 .2682E-01 .2964E-03 .4413E+00
.1451E+04 .1131E-01 .1105E-01 .1141E-03 .4409E+00
.1452E+04 .6335E-01 .6176E-01 .7497E-03 .4405E+00
.1453E+04 .8265E-01 .8054E-01 .1003E-02 .4401E+00
.1454E+04 .1384E+00 .1347E+00 .1822E-02 .4401E+00
.1455E+04 .6658E-01 .6488E-01 .8080E-03 .4401E+00
.1456E+04 .9009E-01 .8778E-01 .1093E-02 .4401E+00
.1457E+04 .1188E+00 .1157E+00 .1516E-02 .4401E+00
.1458E+04 .1381E+00 .1343E+00 .1830E-02 .4401E+00
.1459E+04 .1636E+00 .1592E+00 .2180E-02 .4401E+00
.1460E+04 .8623E-01 .8399E-01 .1079E-02 .4401E+00
.1461E+04 .9096E-01 .8862E-01 .1114E-02 .4401E+00
.1462E+04 .1317E+00 .1282E+00 .1693E-02 .4401E+00
.1463E+04 .4366E-01 .4258E-01 .5030E-03 .4401E+00
.1464E+04 .1545E+00 .1503E+00 .2047E-02 .4401E+00
.1465E+04 .9337E-01 .9091E-01 .1193E-02 .4401E+00
.1466E+04 .6657E-01 .6491E-01 .7756E-03 .4401E+00
.1467E+04 .3599E-01 .3513E-01 .3868E-03 .4401E+00
.1468E+04 .7797E-01 .7600E-01 .9281E-03 .4401E+00
.1469E+04 .9532E-01 .9287E-01 .1165E-02 .4402E+00
.1470E+04 .4936E-01 .4817E-01 .5423E-03 .4402E+00
.1471E+04 .1805E-01 .1763E-01 .1856E-03 .4405E+00
.1472E+04 .4687E-01 .4575E-01 .5105E-03 .4409E+00
.1473E+04 .6968E-01 .6794E-01 .8132E-03 .4413E+00
.1474E+04 .9927E-01 .9668E-01 .1236E-02 .4413E+00
.1475E+04 .1848E+00 .1798E+00 .2476E-02 .4413E+00
.1476E+04 .6906E-01 .6732E-01 .8160E-03 .4420E+00
.1477E+04 .6994E-01 .6818E-01 .8152E-03 .4429E+00
.1478E+04 .6376E-01 .6213E-01 .7615E-03 .4437E+00
.1479E+04 .1212E+00 .1180E+00 .1533E-02 .4437E+00
.1480E+04 .6049E-01 .5897E-01 .6975E-03 .4436E+00
.1481E+04 .1163E+00 .1133E+00 .1456E-02 .4443E+00
.1482E+04 .5835E-01 .5687E-01 .6849E-03 .4453E+00
.1483E+04 .1502E+00 .1462E+00 .1933E-02 .4460E+00
.1484E+04 .1392E+00 .1355E+00 .1802E-02 .4461E+00
.1485E+04 .1251E+00 .1218E+00 .1583E-02 .4461E+00
.1486E+04 .1236E+00 .1203E+00 .1550E-02 .4473E+00
.1487E+04 .5854E-01 .5707E-01 .6663E-03 .4488E+00
.1488E+04 .9922E-01 .9659E-01 .1229E-02 .4499E+00
.1489E+04 .1909E+00 .1856E+00 .2547E-02 .4503E+00
.1490E+04 .1759E+00 .1710E+00 .2339E-02 .4508E+00
.1491E+04 .1976E+00 .1921E+00 .2682E-02 .4512E+00
.1492E+04 .1664E+00 .1618E+00 .2161E-02 .4516E+00
.1493E+04 .1822E+00 .1771E+00 .2401E-02 .4519E+00
.1494E+04 .2031E+00 .1974E+00 .2736E-02 .4519E+00
.1495E+04 .1810E+00 .1760E+00 .2407E-02 .4519E+00
.1496E+04 .1700E+00 .1653E+00 .2241E-02 .4524E+00
.1497E+04 .2278E+00 .2213E+00 .3154E-02 .4529E+00
.1498E+04 .1886E+00 .1833E+00 .2525E-02 .4534E+00
.1499E+04 .2195E+00 .2132E+00 .2990E-02 .4539E+00
.1500E+04 .2495E+00 .2424E+00 .3477E-02 .4544E+00
.1501E+04 .2625E+00 .2550E+00 .3669E-02 .4544E+00
.1502E+04 .2220E+00 .2156E+00 .3060E-02 .4544E+00
.1503E+04 .1913E+00 .1859E+00 .2567E-02 .4544E+00
.1504E+04 .1555E+00 .1512E+00 .2024E-02 .4544E+00
.1505E+04 .1849E+00 .1797E+00 .2468E-02 .4545E+00
.1506E+04 .2607E+00 .2532E+00 .3647E-02 .4545E+00
.1507E+04 .2523E+00 .2451E+00 .3497E-02 .4545E+00
.1508E+04 .2404E+00 .2335E+00 .3319E-02 .4545E+00
.1509E+04 .1881E+00 .1829E+00 .2484E-02 .4545E+00
.1510E+04 .2703E+00 .2625E+00 .3774E-02 .4545E+00
.1511E+04 .2627E+00 .2551E+00 .3639E-02 .4549E+00
.1512E+04 .2592E+00 .2518E+00 .3601E-02 .4554E+00
.1513E+04 .2407E+00 .2339E+00 .3284E-02 .4556E+00
.1514E+04 .2264E+00 .2200E+00 .3052E-02 .4556E+00
.1515E+04 .2658E+00 .2581E+00 .3690E-02 .4556E+00
.1516E+04 .2551E+00 .2478E+00 .3520E-02 .4556E+00
.1517E+04 .2508E+00 .2436E+00 .3433E-02 .4556E+00
.1518E+04 .2498E+00 .2427E+00 .3418E-02 .4556E+00
.1519E+04 .2453E+00 .2383E+00 .3336E-02 .4557E+00
.1520E+04 .2618E+00 .2543E+00 .3600E-02 .4557E+00
.1521E+04 .2757E+00 .2677E+00 .3843E-02 .4557E+00
.1522E+04 .2644E+00 .2568E+00 .3645E-02 .4557E+00
.1523E+04 .2795E+00 .2715E+00 .3890E-02 .4557E+00
.1524E+04 .2725E+00 .2647E+00 .3768E-02 .4557E+00
.1525E+04 .2620E+00 .2545E+00 .3588E-02 .4557E+00
.1526E+04 .2656E+00 .2580E+00 .3638E-02 .4557E+00
.1527E+04 .2634E+00 .2559E+00 .3601E-02 .4557E+00
.1528E+04 .2781E+00 .2702E+00 .3841E-02 .4557E+00
.1529E+04 .2655E+00 .2579E+00 .3645E-02 .4557E+00
.1530E+04 .2608E+00 .2533E+00 .3567E-02 .4557E+00
.1531E+04 .2681E+00 .2605E+00 .3665E-02 .4553E+00
.1532E+04 .2759E+00 .2681E+00 .3794E-02 .4548E+00
.1533E+04 .2742E+00 .2664E+00 .3767E-02 .4546E+00
.1534E+04 .2684E+00 .2608E+00 .3673E-02 .4546E+00
.1535E+04 .2674E+00 .2599E+00 .3644E-02 .4546E+00
.1536E+04 .2734E+00 .2657E+00 .3734E-02 .4541E+00
.1537E+04 .2694E+00 .2617E+00 .3668E-02 .4536E+00
.1538E+04 .2726E+00 .2649E+00 .3723E-02 .4534E+00
.1539E+04 .2670E+00 .2595E+00 .3631E-02 .4534E+00
.1540E+04 .2659E+00 .2583E+00 .3613E-02 .4535E+00
.1541E+04 .2687E+00 .2611E+00 .3645E-02 .4529E+00
.1542E+04 .2673E+00 .2598E+00 .3614E-02 .4524E+00
.1543E+04 .2720E+00 .2644E+00 .3682E-02 .4521E+00
.1544E+04 .2705E+00 .2629E+00 .3650E-02 .4521E+00
.1545E+04 .2753E+00 .2676E+00 .3722E-02 .4521E+00
.1546E+04 .2718E+00 .2641E+00 .3663E-02 .4527E+00
.1547E+04 .2678E+00 .2603E+00 .3611E-02 .4532E+00
.1548E+04 .2678E+00 .2603E+00 .3606E-02 .4537E+00
.1549E+04 .2700E+00 .2624E+00 .3633E-02 .4541E+00
.1550E+04 .2682E+00 .2607E+00 .3604E-02 .4546E+00
.1551E+04 .2704E+00 .2628E+00 .3626E-02 .4546E+00
.1552E+04 .2688E+00 .2612E+00 .3593E-02 .4547E+00
.1553E+04 .2665E+00 .2591E+00 .3565E-02 .4547E+00
.1554E+04 .2644E+00 .2570E+00 .3530E-02 .4547E+00
.1555E+04 .2650E+00 .2576E+00 .3534E-02 .4547E+00
.1556E+04 .2649E+00 .2575E+00 .3527E-02 .4547E+00
.1557E+04 .2680E+00 .2605E+00 .3564E-02 .4547E+00
.1558E+04 .2666E+00 .2591E+00 .3539E-02 .4549E+00
.1559E+04 .2649E+00 .2575E+00 .3512E-02 .4554E+00
.1560E+04 .2668E+00 .2593E+00 .3531E-02 .4558E+00
.1561E+04 .2686E+00 .2611E+00 .3551E-02 .4563E+00
.1562E+04 .2655E+00 .2580E+00 .3502E-02 .4568E+00
.1563E+04 .2632E+00 .2559E+00 .3469E-02 .4573E+00
.1564E+04 .2645E+00 .2571E+00 .3481E-02 .4577E+00
.1565E+04 .2647E+00 .2573E+00 .3481E-02 .4581E+00
.1566E+04 .2612E+00 .2538E+00 .3428E-02 .4586E+00
.1567E+04 .2609E+00 .2536E+00 .3419E-02 .4591E+00
.1568E+04 .2560E+00 .2488E+00 .3342E-02 .4599E+00
.1569E+04 .2515E+00 .2445E+00 .3266E-02 .4609E+00
.1570E+04 .2431E+00 .2363E+00 .3122E-02 .4620E+00
.1571E+04 .2329E+00 .2265E+00 .2954E-02 .4634E+00
.1572E+04 .2337E+00 .2272E+00 .2968E-02 .4649E+00
.1573E+04 .2320E+00 .2256E+00 .2941E-02 .4656E+00
.1574E+04 .2325E+00 .2259E+00 .2966E-02 .4661E+00
.1575E+04 .2422E+00 .2354E+00 .3122E-02 .4665E+00
.1576E+04 .2348E+00 .2282E+00 .3007E-02 .4665E+00
.1577E+04 .2205E+00 .2143E+00 .2795E-02 .4665E+00
.1578E+04 .2329E+00 .2264E+00 .2950E-02 .4672E+00
.1579E+04 .2342E+00 .2276E+00 .2956E-02 .4682E+00
.1580E+04 .2412E+00 .2344E+00 .3058E-02 .4690E+00
.1581E+04 .2405E+00 .2337E+00 .3054E-02 .4695E+00
.1582E+04 .2383E+00 .2316E+00 .3032E-02 .4700E+00
.1583E+04 .2423E+00 .2354E+00 .3084E-02 .4704E+00
.1584E+04 .2482E+00 .2412E+00 .3168E-02 .4709E+00
.1585E+04 .2525E+00 .2453E+00 .3225E-02 .4713E+00
.1586E+04 .2510E+00 .2439E+00 .3204E-02 .4718E+00
.1587E+04 .2473E+00 .2402E+00 .3154E-02 .4723E+00
.1588E+04 .2402E+00 .2333E+00 .3066E-02 .4728E+00
.1589E+04 .2327E+00 .2261E+00 .2968E-02 .4732E+00
.1590E+04 .2383E+00 .2315E+00 .3033E-02 .4737E+00
.1591E+04 .2441E+00 .2371E+00 .3104E-02 .4742E+00
.1592E+04 .2516E+00 .2444E+00 .3192E-02 .4747E+00
.1593E+04 .2552E+00 .2480E+00 .3238E-02 .4747E+00
.1594E+04 .2550E+00 .2478E+00 .3228E-02 .4747E+00
.1595E+04 .2515E+00 .2443E+00 .3180E-02 .4750E+00
.1596E+04 .2440E+00 .2371E+00 .3080E-02 .4754E+00
.1597E+04 .2500E+00 .2429E+00 .3147E-02 .4759E+00
.1598E+04 .2509E+00 .2437E+00 .3153E-02 .4764E+00
.1599E+04 .2423E+00 .2354E+00 .3025E-02 .4768E+00
.1600E+04 .2336E+00 .2270E+00 .2894E-02 .4770E+00
.1601E+04 .2233E+00 .2170E+00 .2742E-02 .4770E+00
.1602E+04 .2225E+00 .2162E+00 .2721E-02 .4770E+00
.1603E+04 .2227E+00 .2165E+00 .2719E-02 .4770E+00
.1604E+04 .2246E+00 .2183E+00 .2747E-02 .4770E+00
.1605E+04 .2354E+00 .2287E+00 .2907E-02 .4770E+00
.1606E+04 .2369E+00 .2302E+00 .2932E-02 .4770E+00
.1607E+04 .2325E+00 .2259E+00 .2856E-02 .4770E+00
.1608E+04 .2263E+00 .2199E+00 .2756E-02 .4770E+00
.1609E+04 .2182E+00 .2121E+00 .2651E-02 .4770E+00
.1610E+04 .2182E+00 .2120E+00 .2659E-02 .4773E+00
.1611E+04 .2243E+00 .2180E+00 .2736E-02 .4778E+00
.1612E+04 .2297E+00 .2232E+00 .2808E-02 .4783E+00
.1613E+04 .2332E+00 .2266E+00 .2852E-02 .4783E+00
.1614E+04 .2360E+00 .2293E+00 .2892E-02 .4783E+00
.1615E+04 .2321E+00 .2256E+00 .2847E-02 .4786E+00
.1616E+04 .2299E+00 .2233E+00 .2818E-02 .4791E+00
.1617E+04 .2354E+00 .2288E+00 .2883E-02 .4796E+00
.1618E+04 .2397E+00 .2329E+00 .2935E-02 .4796E+00
.1619E+04 .2361E+00 .2294E+00 .2885E-02 .4796E+00
.1620E+04 .2311E+00 .2246E+00 .2825E-02 .4796E+00
.1621E+04 .2342E+00 .2276E+00 .2859E-02 .4796E+00
.1622E+04 .2380E+00 .2313E+00 .2902E-02 .4796E+00
.1623E+04 .2416E+00 .2348E+00 .2942E-02 .4796E+00
.1624E+04 .2391E+00 .2323E+00 .2906E-02 .4796E+00
.1625E+04 .2382E+00 .2315E+00 .2891E-02 .4796E+00
.1626E+04 .2388E+00 .2321E+00 .2894E-02 .4796E+00
.1627E+04 .2405E+00 .2337E+00 .2912E-02 .4796E+00
.1628E+04 .2400E+00 .2332E+00 .2899E-02 .4796E+00
.1629E+04 .2377E+00 .2310E+00 .2869E-02 .4796E+00
.1630E+04 .2363E+00 .2297E+00 .2848E-02 .4796E+00
.1631E+04 .2354E+00 .2288E+00 .2830E-02 .4796E+00
.1632E+04 .2348E+00 .2282E+00 .2820E-02 .4796E+00
.1633E+04 .2284E+00 .2220E+00 .2733E-02 .4796E+00
.1634E+04 .2328E+00 .2262E+00 .2790E-02 .4797E+00
.1635E+04 .2304E+00 .2239E+00 .2748E-02 .4797E+00
.1636E+04 .2277E+00 .2214E+00 .2719E-02 .4797E+00
.1637E+04 .2247E+00 .2185E+00 .2682E-02 .4797E+00
.1638E+04 .2128E+00 .2069E+00 .2519E-02 .4797E+00
.1639E+04 .2190E+00 .2129E+00 .2603E-02 .4797E+00
.1640E+04 .2107E+00 .2049E+00 .2478E-02 .4797E+00
.1641E+04 .2158E+00 .2098E+00 .2551E-02 .4797E+00
.1642E+04 .2193E+00 .2132E+00 .2592E-02 .4797E+00
.1643E+04 .2101E+00 .2043E+00 .2454E-02 .4797E+00
.1644E+04 .2197E+00 .2136E+00 .2592E-02 .4797E+00
.1645E+04 .2165E+00 .2105E+00 .2539E-02 .4797E+00
.1646E+04 .2140E+00 .2081E+00 .2494E-02 .4797E+00
.1647E+04 .2243E+00 .2181E+00 .2639E-02 .4797E+00
.1648E+04 .2115E+00 .2057E+00 .2456E-02 .4797E+00
.1649E+04 .2182E+00 .2122E+00 .2551E-02 .4797E+00
.1650E+04 .2206E+00 .2145E+00 .2580E-02 .4797E+00
.1651E+04 .2078E+00 .2021E+00 .2395E-02 .4797E+00
.1652E+04 .2201E+00 .2140E+00 .2564E-02 .4797E+00
.1653E+04 .2219E+00 .2158E+00 .2586E-02 .4791E+00
.1654E+04 .2129E+00 .2071E+00 .2457E-02 .4787E+00
.1655E+04 .2226E+00 .2165E+00 .2589E-02 .4785E+00
.1656E+04 .2201E+00 .2140E+00 .2547E-02 .4785E+00
.1657E+04 .2213E+00 .2152E+00 .2562E-02 .4785E+00
.1658E+04 .2234E+00 .2173E+00 .2591E-02 .4779E+00
.1659E+04 .2221E+00 .2160E+00 .2570E-02 .4774E+00
.1660E+04 .2241E+00 .2180E+00 .2591E-02 .4770E+00
.1661E+04 .2232E+00 .2172E+00 .2575E-02 .4765E+00
.1662E+04 .2179E+00 .2119E+00 .2501E-02 .4761E+00
.1663E+04 .2216E+00 .2156E+00 .2553E-02 .4757E+00
.1664E+04 .2199E+00 .2139E+00 .2526E-02 .4752E+00
.1665E+04 .2097E+00 .2041E+00 .2385E-02 .4748E+00
.1666E+04 .1780E+00 .1733E+00 .1950E-02 .4743E+00
.1667E+04 .2079E+00 .2023E+00 .2357E-02 .4739E+00
.1668E+04 .2137E+00 .2079E+00 .2440E-02 .4734E+00
.1669E+04 .2155E+00 .2097E+00 .2455E-02 .4728E+00
.1670E+04 .2187E+00 .2129E+00 .2494E-02 .4723E+00
.1671E+04 .2129E+00 .2072E+00 .2420E-02 .4719E+00
.1672E+04 .2100E+00 .2044E+00 .2387E-02 .4714E+00
.1673E+04 .2148E+00 .2090E+00 .2440E-02 .4710E+00
.1674E+04 .2110E+00 .2054E+00 .2385E-02 .4706E+00
.1675E+04 .2075E+00 .2020E+00 .2345E-02 .4701E+00
.1676E+04 .2088E+00 .2033E+00 .2359E-02 .4697E+00
.1677E+04 .2089E+00 .2034E+00 .2353E-02 .4692E+00
.1678E+04 .2038E+00 .1984E+00 .2283E-02 .4687E+00
.1679E+04 .2065E+00 .2011E+00 .2327E-02 .4683E+00
.1680E+04 .1983E+00 .1931E+00 .2230E-02 .4680E+00
.1681E+04 .1931E+00 .1880E+00 .2160E-02 .4680E+00
.1682E+04 .2028E+00 .1974E+00 .2276E-02 .4680E+00
.1683E+04 .2071E+00 .2017E+00 .2322E-02 .4676E+00
.1684E+04 .1953E+00 .1902E+00 .2150E-02 .4671E+00
.1685E+04 .2096E+00 .2041E+00 .2343E-02 .4669E+00
.1686E+04 .2090E+00 .2036E+00 .2333E-02 .4669E+00
.1687E+04 .2026E+00 .1973E+00 .2243E-02 .4669E+00
.1688E+04 .2080E+00 .2026E+00 .2314E-02 .4665E+00
.1689E+04 .2057E+00 .2004E+00 .2286E-02 .4660E+00
.1690E+04 .2057E+00 .2003E+00 .2277E-02 .4656E+00
.1691E+04 .1908E+00 .1859E+00 .2073E-02 .4651E+00
.1692E+04 .2053E+00 .2000E+00 .2263E-02 .4646E+00
.1693E+04 .2100E+00 .2046E+00 .2323E-02 .4645E+00
.1694E+04 .2034E+00 .1982E+00 .2233E-02 .4645E+00
.1695E+04 .2080E+00 .2027E+00 .2293E-02 .4644E+00
.1696E+04 .2078E+00 .2025E+00 .2289E-02 .4639E+00
.1697E+04 .1799E+00 .1753E+00 .1920E-02 .4635E+00
.1698E+04 .2063E+00 .2010E+00 .2263E-02 .4634E+00
.1699E+04 .2036E+00 .1984E+00 .2229E-02 .4634E+00
.1700E+04 .1987E+00 .1937E+00 .2166E-02 .4634E+00
.1702E+04 .2014E+00 .1963E+00 .2200E-02 .4634E+00
.1705E+04 .1964E+00 .1914E+00 .2125E-02 .4632E+00
.1710E+04 .1870E+00 .1822E+00 .2001E-02 .4621E+00
.1715E+04 .1873E+00 .1826E+00 .1994E-02 .4611E+00
.1720E+04 .1851E+00 .1805E+00 .1961E-02 .4611E+00
.1725E+04 .1744E+00 .1701E+00 .1819E-02 .4611E+00
.1730E+04 .1723E+00 .1681E+00 .1789E-02 .4601E+00
.1735E+04 .1611E+00 .1571E+00 .1660E-02 .4601E+00
.1740E+04 .1637E+00 .1596E+00 .1675E-02 .4612E+00
.1745E+04 .1545E+00 .1507E+00 .1561E-02 .4612E+00
.1750E+04 .1645E+00 .1605E+00 .1666E-02 .4614E+00
.1755E+04 .1524E+00 .1487E+00 .1519E-02 .4624E+00
.1760E+04 .1586E+00 .1547E+00 .1582E-02 .4636E+00
.1765E+04 .1317E+00 .1285E+00 .1276E-02 .4636E+00
.1770E+04 .1407E+00 .1373E+00 .1363E-02 .4649E+00
.1775E+04 .1148E+00 .1121E+00 .1075E-02 .4652E+00
.1780E+04 .9940E-01 .9707E-01 .9091E-03 .4661E+00
.1785E+04 .7636E-01 .7460E-01 .6688E-03 .4671E+00
.1790E+04 .8811E-01 .8606E-01 .7791E-03 .4684E+00
.1795E+04 .4669E-01 .4565E-01 .3675E-03 .4696E+00
.1800E+04 .3188E-01 .3118E-01 .2506E-03 .4700E+00
.1805E+04 .1463E-01 .1432E-01 .9655E-04 .4708E+00
.1810E+04 .9503E-02 .9308E-02 .6225E-04 .4708E+00
.1815E+04 .3345E-02 .3282E-02 .1747E-04 .4708E+00
.1820E+04 .9574E-03 .9403E-03 .4260E-05 .4719E+00
.1825E+04 .1251E-02 .1228E-02 .5616E-05 .4732E+00
.1830E+04 .5183E-05 .5104E-05 .1225E-07 .4728E+00
.1835E+04 .6400E-05 .6297E-05 .1933E-07 .4720E+00
.1840E+04 .6243E-07 .6154E-07 .1010E-09 .4708E+00
.1845E+04 .6244E-05 .6155E-05 .1114E-07 .4702E+00
.1850E+04 .2985E-05 .2943E-05 .4988E-08 .4676E+00
.1855E+04 .2842E-06 .2803E-06 .4820E-09 .4631E+00
.1860E+04 .1116E-04 .1100E-04 .3073E-07 .4573E+00
.1865E+04 .1701E-04 .1678E-04 .4240E-07 .4445E+00
.1870E+04 .2653E-09 .2625E-09 .1479E-12 .4356E+00
.1875E+04 .4580E-09 .4535E-09 .2771E-12 .4242E+00
.1880E+04 .7501E-04 .7408E-04 .2315E-06 .4149E+00
.1885E+04 .4296E-04 .4245E-04 .1245E-06 .4080E+00
.1890E+04 .2234E-03 .2208E-03 .7049E-06 .4013E+00
.1895E+04 .1285E-03 .1271E-03 .4135E-06 .3859E+00
.1900E+04 .8491E-06 .8421E-06 .1610E-08 .3760E+00
.1905E+04 .5608E-06 .5559E-06 .1116E-08 .3797E+00
.1910E+04 .2298E-04 .2280E-04 .5689E-07 .3580E+00
.1915E+04 .1983E-04 .1966E-04 .5733E-07 .3559E+00
.1920E+04 .4477E-03 .4437E-03 .1571E-05 .3564E+00
.1925E+04 .9268E-03 .9175E-03 .3812E-05 .3579E+00
.1930E+04 .5464E-03 .5410E-03 .2207E-05 .3604E+00
.1935E+04 .3529E-02 .3488E-02 .1761E-04 .3633E+00
.1940E+04 .3221E-02 .3183E-02 .1737E-04 .3646E+00
