Wvlgth Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Zonal_ground_reflectance
.1352E+04 .1472E-02 .1468E-02 .1060E-04 .2000E+00
.1353E+04 .9316E-04 .9306E-04 .5197E-06 .2000E+00
.1354E+04 .2815E-03 .2809E-03 .1837E-05 .2000E+00
.1355E+04 .3489E-05 .3492E-05 .1359E-07 .2000E+00
.1356E+04 .4661E-04 .4656E-04 .2534E-06 .2000E+00
.1357E+04 .6961E-04 .6954E-04 .3811E-06 .2000E+00
.1358E+04 .4062E-05 .4066E-05 .1608E-07 .2000E+00
.1359E+04 .7105E-06 .7124E-06 .1877E-08 .2000E+00
.1360E+04 .2072E-05 .2075E-05 .7105E-08 .2000E+00
.1361E+04 .4654E-08 .4674E-08 .6161E-11 .2000E+00
.1362E+04 .1748E-10 .1757E-10 .1356E-13 .2000E+00
.1363E+04 .3055E-05 .3062E-05 .9377E-08 .2000E+00
.1364E+04 .1316E-05 .1318E-05 .3884E-08 .2000E+00
.1365E+04 .8780E-11 .8828E-11 .2736E-14 .2000E+00
.1366E+04 .1239E-04 .1241E-04 .4221E-07 .2000E+00
.1367E+04 .4820E-05 .4827E-05 .1734E-07 .2000E+00
.1368E+04 .1432E-12 .1440E-12 .6583E-17 .2000E+00
.1369E+04 .5002E-06 .5014E-06 .1425E-08 .2000E+00
.1370E+04 .2826E-06 .2835E-06 .6743E-09 .2000E+00
.1371E+04 .1910E-07 .1916E-07 .3582E-10 .2000E+00
.1372E+04 .2664E-05 .2668E-05 .9485E-08 .2000E+00
.1373E+04 .4307E-04 .4307E-04 .2011E-06 .2000E+00
.1374E+04 .1739E-03 .1738E-03 .9696E-06 .2000E+00
.1375E+04 .3139E-03 .3135E-03 .1750E-05 .2000E+00
.1376E+04 .2502E-03 .2497E-03 .1590E-05 .2000E+00
.1377E+04 .1192E-03 .1190E-03 .7256E-06 .2000E+00
.1378E+04 .1078E-02 .1075E-02 .7182E-05 .2000E+00
.1379E+04 .5069E-04 .5060E-04 .3045E-06 .2000E+00
.1380E+04 .7923E-04 .7916E-04 .4295E-06 .2000E+00
.1381E+04 .2302E-05 .2302E-05 .1105E-07 .2000E+00
.1382E+04 .2489E-05 .2493E-05 .8318E-08 .2000E+00
.1383E+04 .4266E-07 .4276E-07 .1199E-09 .2000E+00
.1384E+04 .5979E-06 .5994E-06 .1551E-08 .2000E+00
.1385E+04 .2028E-05 .2030E-05 .8095E-08 .2000E+00
.1386E+04 .2445E-05 .2450E-05 .7230E-08 .2000E+00
.1387E+04 .1933E-03 .1932E-03 .9588E-06 .2000E+00
.1388E+04 .3911E-05 .3910E-05 .1877E-07 .2000E+00
.1389E+04 .5650E-03 .5641E-03 .3378E-05 .2000E+00
.1390E+04 .4798E-03 .4790E-03 .2864E-05 .2000E+00
.1391E+04 .3343E-03 .3339E-03 .1910E-05 .2000E+00
.1392E+04 .2312E-04 .2310E-04 .1225E-06 .2000E+00
.1393E+04 .1127E-03 .1125E-03 .6595E-06 .2000E+00
.1394E+04 .7338E-04 .7340E-04 .3252E-06 .2000E+00
.1395E+04 .6518E-06 .6528E-06 .2289E-08 .2000E+00
.1396E+04 .6130E-08 .6156E-08 .8728E-11 .2000E+00
.1397E+04 .4772E-04 .4767E-04 .2581E-06 .2000E+00
.1398E+04 .1237E-02 .1234E-02 .7875E-05 .2000E+00
.1399E+04 .7909E-03 .7893E-03 .5027E-05 .2000E+00
.1400E+04 .3149E-08 .3164E-08 .3344E-11 .2000E+00
.1401E+04 .1021E-07 .1025E-07 .1591E-10 .2000E+00
.1402E+04 .1791E-02 .1783E-02 .1425E-04 .2000E+00
.1403E+04 .2321E-02 .2313E-02 .1773E-04 .2000E+00
.1404E+04 .7207E-03 .7182E-03 .5370E-05 .2000E+00
.1405E+04 .3541E-06 .3548E-06 .1057E-08 .2000E+00
.1406E+04 .1994E-02 .1988E-02 .1389E-04 .2000E+00
.1407E+04 .1703E-03 .1697E-03 .1221E-05 .2000E+00
.1408E+04 .1609E-02 .1604E-02 .1129E-04 .2000E+00
.1409E+04 .6034E-03 .6023E-03 .3697E-05 .2000E+00
.1410E+04 .4549E-03 .4538E-03 .3001E-05 .2000E+00
.1411E+04 .2064E-02 .2056E-02 .1569E-04 .2000E+00
.1412E+04 .2578E-02 .2567E-02 .2083E-04 .2000E+00
.1413E+04 .2285E-01 .2270E-01 .2267E-03 .2000E+00
.1414E+04 .3549E-03 .3540E-03 .2361E-05 .2000E+00
.1415E+04 .1791E-03 .1787E-03 .1115E-05 .2000E+00
.1416E+04 .3485E-01 .3457E-01 .3842E-03 .2000E+00
.1417E+04 .1151E-01 .1144E-01 .1110E-03 .2000E+00
.1418E+04 .1327E-01 .1319E-01 .1265E-03 .2000E+00
.1419E+04 .2098E-02 .2086E-02 .1911E-04 .2000E+00
.1420E+04 .8096E-02 .8047E-02 .7611E-04 .2000E+00
.1421E+04 .8969E-02 .8916E-02 .8388E-04 .2000E+00
.1422E+04 .4540E-01 .4503E-01 .5025E-03 .2000E+00
.1423E+04 .9036E-02 .8970E-02 .9410E-04 .2000E+00
.1424E+04 .1664E-01 .1651E-01 .1775E-03 .2000E+00
.1425E+04 .2534E-01 .2515E-01 .2659E-03 .2000E+00
.1426E+04 .2725E-01 .2704E-01 .2995E-03 .2000E+00
.1427E+04 .4862E-01 .4818E-01 .5710E-03 .2000E+00
.1428E+04 .4461E-02 .4439E-02 .3814E-04 .2000E+00
.1429E+04 .3730E-01 .3699E-01 .4194E-03 .2000E+00
.1430E+04 .6047E-01 .5991E-01 .7226E-03 .2000E+00
.1431E+04 .4922E-01 .4880E-01 .5655E-03 .2000E+00
.1432E+04 .2464E-02 .2454E-02 .1951E-04 .2000E+00
.1433E+04 .3517E-01 .3487E-01 .3948E-03 .2000E+00
.1434E+04 .2057E-01 .2041E-01 .2279E-03 .2000E+00
.1435E+04 .2100E-01 .2085E-01 .2108E-03 .2000E+00
.1436E+04 .3763E-01 .3733E-01 .4076E-03 .2000E+00
.1437E+04 .2932E-01 .2909E-01 .3168E-03 .2000E+00
.1438E+04 .1300E-01 .1292E-01 .1307E-03 .2000E+00
.1439E+04 .5008E-01 .4968E-01 .5542E-03 .2000E+00
.1440E+04 .3887E-01 .3855E-01 .4297E-03 .2000E+00
.1441E+04 .3120E-01 .3097E-01 .3291E-03 .2000E+00
.1442E+04 .3563E-01 .3536E-01 .3801E-03 .2000E+00
.1443E+04 .4424E-01 .4387E-01 .5004E-03 .2000E+00
.1444E+04 .6068E-01 .6015E-01 .7018E-03 .2000E+00
.1445E+04 .4884E-01 .4844E-01 .5405E-03 .2000E+00
.1446E+04 .2267E-01 .2250E-01 .2406E-03 .2000E+00
.1447E+04 .3554E-01 .3527E-01 .3819E-03 .2000E+00
.1448E+04 .1136E+00 .1125E+00 .1413E-02 .2000E+00
.1449E+04 .1003E+00 .9937E-01 .1219E-02 .2000E+00
.1450E+04 .2691E-01 .2670E-01 .2884E-03 .2000E+00
.1451E+04 .1106E-01 .1098E-01 .1120E-03 .2000E+00
.1452E+04 .6126E-01 .6072E-01 .7100E-03 .2000E+00
.1453E+04 .8053E-01 .7980E-01 .9515E-03 .2000E+00
.1454E+04 .1352E+00 .1338E+00 .1711E-02 .2000E+00
.1455E+04 .6500E-01 .6441E-01 .7721E-03 .2000E+00
.1456E+04 .8694E-01 .8616E-01 .1025E-02 .2000E+00
.1457E+04 .1150E+00 .1138E+00 .1417E-02 .2000E+00
.1458E+04 .1341E+00 .1327E+00 .1711E-02 .2000E+00
.1459E+04 .1602E+00 .1586E+00 .2044E-02 .2000E+00
.1460E+04 .8395E-01 .8315E-01 .1023E-02 .2000E+00
.1461E+04 .8870E-01 .8788E-01 .1056E-02 .2000E+00
.1462E+04 .1283E+00 .1271E+00 .1588E-02 .2000E+00
.1463E+04 .4247E-01 .4211E-01 .4827E-03 .2000E+00
.1464E+04 .1492E+00 .1477E+00 .1895E-02 .2000E+00
.1465E+04 .9180E-01 .9090E-01 .1140E-02 .2000E+00
.1466E+04 .6405E-01 .6350E-01 .7299E-03 .2000E+00
.1467E+04 .3540E-01 .3513E-01 .3764E-03 .2000E+00
.1468E+04 .7559E-01 .7493E-01 .8773E-03 .2000E+00
.1469E+04 .9319E-01 .9234E-01 .1106E-02 .2000E+00
.1470E+04 .4878E-01 .4840E-01 .5271E-03 .2000E+00
.1471E+04 .1752E-01 .1740E-01 .1800E-03 .2000E+00
.1472E+04 .4592E-01 .4557E-01 .4922E-03 .2000E+00
.1473E+04 .6896E-01 .6837E-01 .7860E-03 .2000E+00
.1474E+04 .9565E-01 .9476E-01 .1155E-02 .2000E+00
.1475E+04 .1814E+00 .1795E+00 .2316E-02 .2000E+00
.1476E+04 .6757E-01 .6698E-01 .7805E-03 .2000E+00
.1477E+04 .6850E-01 .6792E-01 .7797E-03 .2000E+00
.1478E+04 .6238E-01 .6182E-01 .7296E-03 .2000E+00
.1479E+04 .1179E+00 .1168E+00 .1439E-02 .2000E+00
.1480E+04 .5956E-01 .5906E-01 .6731E-03 .2000E+00
.1481E+04 .1133E+00 .1122E+00 .1368E-02 .2000E+00
.1482E+04 .5746E-01 .5697E-01 .6617E-03 .2000E+00
.1483E+04 .1459E+00 .1445E+00 .1799E-02 .2000E+00
.1484E+04 .1351E+00 .1337E+00 .1680E-02 .2000E+00
.1485E+04 .1228E+00 .1217E+00 .1497E-02 .2000E+00
.1486E+04 .1212E+00 .1201E+00 .1464E-02 .2000E+00
.1487E+04 .5953E-01 .5904E-01 .6632E-03 .2000E+00
.1488E+04 .9250E-01 .9164E-01 .1108E-02 .2000E+00
.1489E+04 .1863E+00 .1844E+00 .2361E-02 .2000E+00
.1490E+04 .1716E+00 .1699E+00 .2176E-02 .2000E+00
.1491E+04 .1942E+00 .1922E+00 .2502E-02 .2000E+00
.1492E+04 .1614E+00 .1598E+00 .2000E-02 .2000E+00
.1493E+04 .1783E+00 .1765E+00 .2237E-02 .2000E+00
.1494E+04 .1984E+00 .1964E+00 .2536E-02 .2000E+00
.1495E+04 .1792E+00 .1774E+00 .2269E-02 .2000E+00
.1496E+04 .1655E+00 .1638E+00 .2079E-02 .2000E+00
.1497E+04 .2231E+00 .2207E+00 .2917E-02 .2000E+00
.1498E+04 .1862E+00 .1843E+00 .2370E-02 .2000E+00
.1499E+04 .2136E+00 .2114E+00 .2751E-02 .2000E+00
.1500E+04 .2460E+00 .2433E+00 .3227E-02 .2000E+00
.1501E+04 .2596E+00 .2568E+00 .3408E-02 .2000E+00
.1502E+04 .2293E+00 .2268E+00 .2982E-02 .2000E+00
.1503E+04 .1815E+00 .1797E+00 .2308E-02 .2000E+00
.1504E+04 .1574E+00 .1558E+00 .1954E-02 .2000E+00
.1505E+04 .1796E+00 .1778E+00 .2273E-02 .2000E+00
.1506E+04 .2526E+00 .2499E+00 .3318E-02 .2000E+00
.1507E+04 .2493E+00 .2466E+00 .3249E-02 .2000E+00
.1508E+04 .2385E+00 .2360E+00 .3101E-02 .2000E+00
.1509E+04 .1827E+00 .1808E+00 .2291E-02 .2000E+00
.1510E+04 .2653E+00 .2624E+00 .3475E-02 .2000E+00
.1511E+04 .2592E+00 .2565E+00 .3373E-02 .2000E+00
.1512E+04 .2553E+00 .2526E+00 .3331E-02 .2000E+00
.1513E+04 .2367E+00 .2343E+00 .3040E-02 .2000E+00
.1514E+04 .2206E+00 .2184E+00 .2806E-02 .2000E+00
.1515E+04 .2605E+00 .2577E+00 .3394E-02 .2000E+00
.1516E+04 .2515E+00 .2489E+00 .3260E-02 .2000E+00
.1517E+04 .2443E+00 .2418E+00 .3145E-02 .2000E+00
.1518E+04 .2470E+00 .2444E+00 .3178E-02 .2000E+00
.1519E+04 .2391E+00 .2366E+00 .3060E-02 .2000E+00
.1520E+04 .2591E+00 .2564E+00 .3345E-02 .2000E+00
.1521E+04 .2699E+00 .2670E+00 .3523E-02 .2000E+00
.1522E+04 .2584E+00 .2557E+00 .3342E-02 .2000E+00
.1523E+04 .2748E+00 .2718E+00 .3581E-02 .2000E+00
.1524E+04 .2702E+00 .2674E+00 .3500E-02 .2000E+00
.1525E+04 .2535E+00 .2508E+00 .3257E-02 .2000E+00
.1526E+04 .2620E+00 .2593E+00 .3367E-02 .2000E+00
.1527E+04 .2571E+00 .2544E+00 .3299E-02 .2000E+00
.1528E+04 .2740E+00 .2711E+00 .3545E-02 .2000E+00
.1529E+04 .2673E+00 .2645E+00 .3440E-02 .2000E+00
.1530E+04 .2500E+00 .2474E+00 .3206E-02 .2000E+00
.1531E+04 .2644E+00 .2616E+00 .3389E-02 .2000E+00
.1532E+04 .2732E+00 .2703E+00 .3519E-02 .2000E+00
.1533E+04 .2719E+00 .2691E+00 .3500E-02 .2000E+00
.1534E+04 .2639E+00 .2611E+00 .3385E-02 .2000E+00
.1535E+04 .2619E+00 .2592E+00 .3346E-02 .2000E+00
.1536E+04 .2695E+00 .2667E+00 .3450E-02 .2000E+00
.1537E+04 .2683E+00 .2655E+00 .3426E-02 .2000E+00
.1538E+04 .2669E+00 .2642E+00 .3417E-02 .2000E+00
.1539E+04 .2679E+00 .2651E+00 .3415E-02 .2000E+00
.1540E+04 .2600E+00 .2573E+00 .3312E-02 .2000E+00
.1541E+04 .2640E+00 .2613E+00 .3358E-02 .2000E+00
.1542E+04 .2643E+00 .2616E+00 .3352E-02 .2000E+00
.1543E+04 .2670E+00 .2643E+00 .3389E-02 .2000E+00
.1544E+04 .2671E+00 .2644E+00 .3380E-02 .2000E+00
.1545E+04 .2719E+00 .2692E+00 .3446E-02 .2000E+00
.1546E+04 .2697E+00 .2670E+00 .3408E-02 .2000E+00
.1547E+04 .2680E+00 .2653E+00 .3386E-02 .2000E+00
.1548E+04 .2618E+00 .2591E+00 .3303E-02 .2000E+00
.1549E+04 .2683E+00 .2656E+00 .3383E-02 .2000E+00
.1550E+04 .2648E+00 .2622E+00 .3333E-02 .2000E+00
.1551E+04 .2655E+00 .2629E+00 .3335E-02 .2000E+00
.1552E+04 .2667E+00 .2641E+00 .3341E-02 .2000E+00
.1553E+04 .2662E+00 .2636E+00 .3336E-02 .2000E+00
.1554E+04 .2598E+00 .2572E+00 .3249E-02 .2000E+00
.1555E+04 .2626E+00 .2600E+00 .3280E-02 .2000E+00
.1556E+04 .2582E+00 .2556E+00 .3220E-02 .2000E+00
.1557E+04 .2656E+00 .2629E+00 .3308E-02 .2000E+00
.1558E+04 .2635E+00 .2609E+00 .3276E-02 .2000E+00
.1559E+04 .2631E+00 .2605E+00 .3266E-02 .2000E+00
.1560E+04 .2607E+00 .2581E+00 .3232E-02 .2000E+00
.1561E+04 .2649E+00 .2623E+00 .3280E-02 .2000E+00
.1562E+04 .2625E+00 .2600E+00 .3243E-02 .2000E+00
.1563E+04 .2616E+00 .2591E+00 .3228E-02 .2000E+00
.1564E+04 .2577E+00 .2552E+00 .3174E-02 .2000E+00
.1565E+04 .2622E+00 .2597E+00 .3228E-02 .2000E+00
.1566E+04 .2575E+00 .2550E+00 .3163E-02 .2000E+00
.1567E+04 .2581E+00 .2556E+00 .3165E-02 .2000E+00
.1568E+04 .2523E+00 .2499E+00 .3084E-02 .2000E+00
.1569E+04 .2497E+00 .2473E+00 .3035E-02 .2000E+00
.1570E+04 .2371E+00 .2349E+00 .2855E-02 .2000E+00
.1571E+04 .2306E+00 .2285E+00 .2745E-02 .2000E+00
.1572E+04 .2332E+00 .2310E+00 .2777E-02 .2000E+00
.1573E+04 .2296E+00 .2275E+00 .2729E-02 .2000E+00
.1574E+04 .2368E+00 .2346E+00 .2830E-02 .2000E+00
.1575E+04 .2351E+00 .2329E+00 .2833E-02 .2000E+00
.1576E+04 .2420E+00 .2397E+00 .2900E-02 .2000E+00
.1577E+04 .2118E+00 .2099E+00 .2516E-02 .2000E+00
.1578E+04 .2306E+00 .2285E+00 .2736E-02 .2000E+00
.1579E+04 .2321E+00 .2300E+00 .2745E-02 .2000E+00
.1580E+04 .2399E+00 .2377E+00 .2846E-02 .2000E+00
.1581E+04 .2438E+00 .2416E+00 .2896E-02 .2000E+00
.1582E+04 .2372E+00 .2350E+00 .2820E-02 .2000E+00
.1583E+04 .2427E+00 .2405E+00 .2886E-02 .2000E+00
.1584E+04 .2441E+00 .2419E+00 .2910E-02 .2000E+00
.1585E+04 .2536E+00 .2513E+00 .3024E-02 .2000E+00
.1586E+04 .2506E+00 .2483E+00 .2985E-02 .2000E+00
.1587E+04 .2480E+00 .2457E+00 .2951E-02 .2000E+00
.1588E+04 .2461E+00 .2438E+00 .2929E-02 .2000E+00
.1589E+04 .2277E+00 .2256E+00 .2707E-02 .2000E+00
.1590E+04 .2370E+00 .2348E+00 .2812E-02 .2000E+00
.1591E+04 .2371E+00 .2350E+00 .2811E-02 .2000E+00
.1592E+04 .2472E+00 .2450E+00 .2924E-02 .2000E+00
.1593E+04 .2532E+00 .2509E+00 .2993E-02 .2000E+00
.1594E+04 .2511E+00 .2488E+00 .2962E-02 .2000E+00
.1595E+04 .2531E+00 .2508E+00 .2983E-02 .2000E+00
.1596E+04 .2396E+00 .2375E+00 .2819E-02 .2000E+00
.1597E+04 .2420E+00 .2398E+00 .2839E-02 .2000E+00
.1598E+04 .2491E+00 .2469E+00 .2918E-02 .2000E+00
.1599E+04 .2372E+00 .2350E+00 .2761E-02 .2000E+00
.1600E+04 .2333E+00 .2313E+00 .2699E-02 .2000E+00
.1601E+04 .2188E+00 .2169E+00 .2510E-02 .2000E+00
.1602E+04 .2196E+00 .2177E+00 .2512E-02 .2000E+00
.1603E+04 .2195E+00 .2176E+00 .2506E-02 .2000E+00
.1604E+04 .2238E+00 .2219E+00 .2559E-02 .2000E+00
.1605E+04 .2321E+00 .2301E+00 .2674E-02 .2000E+00
.1606E+04 .2365E+00 .2345E+00 .2731E-02 .2000E+00
.1607E+04 .2283E+00 .2263E+00 .2618E-02 .2000E+00
.1608E+04 .2253E+00 .2234E+00 .2565E-02 .2000E+00
.1609E+04 .2227E+00 .2208E+00 .2529E-02 .2000E+00
.1610E+04 .2132E+00 .2114E+00 .2428E-02 .2000E+00
.1611E+04 .2222E+00 .2203E+00 .2531E-02 .2000E+00
.1612E+04 .2261E+00 .2242E+00 .2579E-02 .2000E+00
.1613E+04 .2324E+00 .2304E+00 .2652E-02 .2000E+00
.1614E+04 .2336E+00 .2316E+00 .2669E-02 .2000E+00
.1615E+04 .2362E+00 .2341E+00 .2699E-02 .2000E+00
.1616E+04 .2258E+00 .2239E+00 .2580E-02 .2000E+00
.1617E+04 .2299E+00 .2279E+00 .2623E-02 .2000E+00
.1618E+04 .2386E+00 .2365E+00 .2721E-02 .2000E+00
.1619E+04 .2361E+00 .2341E+00 .2688E-02 .2000E+00
.1620E+04 .2297E+00 .2278E+00 .2615E-02 .2000E+00
.1621E+04 .2295E+00 .2276E+00 .2609E-02 .2000E+00
.1622E+04 .2327E+00 .2307E+00 .2642E-02 .2000E+00
.1623E+04 .2375E+00 .2355E+00 .2694E-02 .2000E+00
.1624E+04 .2377E+00 .2357E+00 .2691E-02 .2000E+00
.1625E+04 .2330E+00 .2310E+00 .2634E-02 .2000E+00
.1626E+04 .2348E+00 .2328E+00 .2651E-02 .2000E+00
.1627E+04 .2359E+00 .2339E+00 .2660E-02 .2000E+00
.1628E+04 .2363E+00 .2344E+00 .2660E-02 .2000E+00
.1629E+04 .2365E+00 .2345E+00 .2659E-02 .2000E+00
.1630E+04 .2317E+00 .2298E+00 .2601E-02 .2000E+00
.1631E+04 .2332E+00 .2312E+00 .2611E-02 .2000E+00
.1632E+04 .2334E+00 .2314E+00 .2612E-02 .2000E+00
.1633E+04 .2279E+00 .2260E+00 .2541E-02 .2000E+00
.1634E+04 .2281E+00 .2262E+00 .2547E-02 .2000E+00
.1635E+04 .2288E+00 .2269E+00 .2544E-02 .2000E+00
.1636E+04 .2306E+00 .2287E+00 .2565E-02 .2000E+00
.1637E+04 .2224E+00 .2206E+00 .2472E-02 .2000E+00
.1638E+04 .2154E+00 .2137E+00 .2378E-02 .2000E+00
.1639E+04 .2158E+00 .2140E+00 .2390E-02 .2000E+00
.1640E+04 .2105E+00 .2089E+00 .2311E-02 .2000E+00
.1641E+04 .2151E+00 .2134E+00 .2371E-02 .2000E+00
.1642E+04 .2164E+00 .2146E+00 .2384E-02 .2000E+00
.1643E+04 .2107E+00 .2090E+00 .2297E-02 .2000E+00
.1644E+04 .2190E+00 .2173E+00 .2409E-02 .2000E+00
.1645E+04 .2137E+00 .2120E+00 .2337E-02 .2000E+00
.1646E+04 .2128E+00 .2111E+00 .2315E-02 .2000E+00
.1647E+04 .2231E+00 .2213E+00 .2446E-02 .2000E+00
.1648E+04 .2119E+00 .2102E+00 .2297E-02 .2000E+00
.1649E+04 .2142E+00 .2125E+00 .2335E-02 .2000E+00
.1650E+04 .2207E+00 .2189E+00 .2406E-02 .2000E+00
.1651E+04 .2039E+00 .2024E+00 .2196E-02 .2000E+00
.1652E+04 .2192E+00 .2175E+00 .2382E-02 .2000E+00
.1653E+04 .2183E+00 .2165E+00 .2372E-02 .2000E+00
.1654E+04 .2112E+00 .2095E+00 .2275E-02 .2000E+00
.1655E+04 .2178E+00 .2161E+00 .2363E-02 .2000E+00
.1656E+04 .2164E+00 .2148E+00 .2338E-02 .2000E+00
.1657E+04 .2177E+00 .2160E+00 .2352E-02 .2000E+00
.1658E+04 .2204E+00 .2186E+00 .2384E-02 .2000E+00
.1659E+04 .2167E+00 .2150E+00 .2340E-02 .2000E+00
.1660E+04 .2188E+00 .2171E+00 .2360E-02 .2000E+00
.1661E+04 .2194E+00 .2177E+00 .2361E-02 .2000E+00
.1662E+04 .2147E+00 .2130E+00 .2301E-02 .2000E+00
.1663E+04 .2179E+00 .2162E+00 .2343E-02 .2000E+00
.1664E+04 .2166E+00 .2149E+00 .2323E-02 .2000E+00
.1665E+04 .2073E+00 .2057E+00 .2204E-02 .2000E+00
.1666E+04 .1743E+00 .1730E+00 .1795E-02 .2000E+00
.1667E+04 .2062E+00 .2047E+00 .2187E-02 .2000E+00
.1668E+04 .2103E+00 .2087E+00 .2243E-02 .2000E+00
.1669E+04 .2109E+00 .2093E+00 .2245E-02 .2000E+00
.1670E+04 .2173E+00 .2157E+00 .2315E-02 .2000E+00
.1671E+04 .2145E+00 .2128E+00 .2278E-02 .2000E+00
.1672E+04 .2073E+00 .2058E+00 .2203E-02 .2000E+00
.1673E+04 .2121E+00 .2105E+00 .2252E-02 .2000E+00
.1674E+04 .2115E+00 .2099E+00 .2236E-02 .2000E+00
.1675E+04 .2094E+00 .2078E+00 .2213E-02 .2000E+00
.1676E+04 .2073E+00 .2058E+00 .2190E-02 .2000E+00
.1677E+04 .2081E+00 .2066E+00 .2193E-02 .2000E+00
.1678E+04 .2050E+00 .2035E+00 .2150E-02 .2000E+00
.1679E+04 .2089E+00 .2074E+00 .2202E-02 .2000E+00
.1680E+04 .2016E+00 .2001E+00 .2121E-02 .2000E+00
.1681E+04 .1906E+00 .1892E+00 .1995E-02 .2000E+00
.1682E+04 .1997E+00 .1982E+00 .2097E-02 .2000E+00
.1683E+04 .2050E+00 .2035E+00 .2150E-02 .2000E+00
.1684E+04 .1940E+00 .1926E+00 .2003E-02 .2000E+00
.1685E+04 .2091E+00 .2076E+00 .2188E-02 .2000E+00
.1686E+04 .2062E+00 .2047E+00 .2154E-02 .2000E+00
.1687E+04 .2008E+00 .1993E+00 .2083E-02 .2000E+00
.1688E+04 .2061E+00 .2046E+00 .2146E-02 .2000E+00
.1689E+04 .2032E+00 .2017E+00 .2114E-02 .2000E+00
.1690E+04 .2013E+00 .1998E+00 .2088E-02 .2000E+00
.1691E+04 .1888E+00 .1875E+00 .1928E-02 .2000E+00
.1692E+04 .2031E+00 .2016E+00 .2098E-02 .2000E+00
.1693E+04 .2073E+00 .2058E+00 .2148E-02 .2000E+00
.1694E+04 .2008E+00 .1993E+00 .2066E-02 .2000E+00
.1695E+04 .2057E+00 .2042E+00 .2123E-02 .2000E+00
.1696E+04 .2053E+00 .2038E+00 .2118E-02 .2000E+00
.1697E+04 .1770E+00 .1758E+00 .1779E-02 .2000E+00
.1698E+04 .2034E+00 .2020E+00 .2092E-02 .2000E+00
.1699E+04 .2016E+00 .2002E+00 .2070E-02 .2000E+00
.1700E+04 .1959E+00 .1945E+00 .2003E-02 .2000E+00
.1702E+04 .2001E+00 .1986E+00 .2047E-02 .2000E+00
.1705E+04 .1940E+00 .1926E+00 .1969E-02 .2000E+00
.1710E+04 .1841E+00 .1829E+00 .1852E-02 .2000E+00
.1715E+04 .1861E+00 .1848E+00 .1862E-02 .2000E+00
.1720E+04 .1835E+00 .1822E+00 .1827E-02 .2000E+00
.1725E+04 .1742E+00 .1731E+00 .1711E-02 .2000E+00
.1730E+04 .1708E+00 .1697E+00 .1670E-02 .2000E+00
.1735E+04 .1585E+00 .1575E+00 .1540E-02 .2000E+00
.1740E+04 .1650E+00 .1640E+00 .1592E-02 .2000E+00
.1745E+04 .1520E+00 .1510E+00 .1450E-02 .2000E+00
.1750E+04 .1622E+00 .1612E+00 .1547E-02 .2000E+00
.1755E+04 .1502E+00 .1493E+00 .1415E-02 .2000E+00
.1760E+04 .1562E+00 .1553E+00 .1470E-02 .2000E+00
.1765E+04 .1304E+00 .1296E+00 .1199E-02 .2000E+00
.1770E+04 .1391E+00 .1383E+00 .1274E-02 .2000E+00
.1775E+04 .1127E+00 .1121E+00 .1005E-02 .2000E+00
.1780E+04 .9863E-01 .9812E-01 .8622E-03 .2000E+00
.1785E+04 .7555E-01 .7519E-01 .6371E-03 .2000E+00
.1790E+04 .8722E-01 .8679E-01 .7392E-03 .2000E+00
.1795E+04 .4604E-01 .4586E-01 .3528E-03 .2000E+00
.1800E+04 .3123E-01 .3111E-01 .2413E-03 .2000E+00
.1805E+04 .1452E-01 .1449E-01 .9532E-04 .2000E+00
.1810E+04 .9503E-02 .9479E-02 .6230E-04 .2000E+00
.1815E+04 .3214E-02 .3211E-02 .1694E-04 .2000E+00
.1820E+04 .9665E-03 .9667E-03 .4377E-05 .2000E+00
.1825E+04 .1247E-02 .1247E-02 .5694E-05 .2000E+00
.1830E+04 .5086E-05 .5100E-05 .1235E-07 .2000E+00
.1835E+04 .6279E-05 .6291E-05 .1950E-07 .2000E+00
.1840E+04 .6127E-07 .6150E-07 .1020E-09 .2000E+00
.1845E+04 .6123E-05 .6145E-05 .1123E-07 .2000E+00
.1850E+04 .2931E-05 .2942E-05 .5034E-08 .2000E+00
.1855E+04 .2776E-06 .2787E-06 .4842E-09 .2000E+00
.1860E+04 .1091E-04 .1094E-04 .3085E-07 .2000E+00
.1865E+04 .1663E-04 .1668E-04 .4251E-07 .2000E+00
.1870E+04 .2612E-09 .2625E-09 .1494E-12 .2000E+00
.1875E+04 .4424E-09 .4447E-09 .2746E-12 .2000E+00
.1880E+04 .7609E-04 .7624E-04 .2401E-06 .2000E+00
.1885E+04 .4311E-04 .4320E-04 .1278E-06 .2000E+00
.1890E+04 .2195E-03 .2199E-03 .7060E-06 .2000E+00
.1895E+04 .1274E-03 .1276E-03 .4181E-06 .2000E+00
.1900E+04 .8482E-06 .8511E-06 .1644E-08 .2000E+00
.1905E+04 .5574E-06 .5592E-06 .1135E-08 .2000E+00
.1910E+04 .2271E-04 .2277E-04 .5736E-07 .2000E+00
.1915E+04 .1966E-04 .1970E-04 .5802E-07 .2000E+00
.1920E+04 .4445E-03 .4451E-03 .1585E-05 .2000E+00
.1925E+04 .9236E-03 .9241E-03 .3856E-05 .2000E+00
.1930E+04 .5449E-03 .5453E-03 .2237E-05 .2000E+00
.1935E+04 .3547E-02 .3545E-02 .1787E-04 .2000E+00
.1940E+04 .3241E-02 .3238E-02 .1766E-04 .2000E+00
